# peacockdb cost-model calibration record. One row per timed region — per
# (node, output partition), not per node: the partitioned branches time each partition
# separately, and a hash repartition bills its shared concat+scatter prologue to p0.
# The partition is not a column: a node's regions are written consecutively, p0 first.
# A benchmark executes its plan several times and writes EVERY measured execution, in
#   the order they ran; the .benchmark.txt beside it reports one chosen run instead. So
#   the same (query, label, node_seq) recurs, and a repeat of the root's node_seq is
#   where one execution's rows end. Spread across those repeats is data, not noise.
# ONE FILE IS ONE RUN. The `# run:` lines below hold what is constant across it, and
#   each of them changes what the microseconds MEAN — so appending a run that disagrees
#   with them is refused rather than merged.
# source = which engine produced the row. peacockdb pays a host prologue that bare cuDF
#   has no analogue for; that difference is what const_peacock is fitted to, so rows
#   from the two sources are not interchangeable.
# node_type = the plan node's name. Its cost CATEGORY is deliberately not a column: it
#   is a lookup in cost_model.conf, which changes on its own, and a column would freeze
#   the taxonomy as it stood when the rows were written. The writer still refuses to
#   emit a node type the taxonomy does not bin.
# peacock_host_us = host time before the region's first device touch.
# cudf_host_us = host time from that touch to the end of the region. Under
#   timing_mode=sync it CONTAINS the device execution and device_us is 0; under events
#   it does not. Not launch cost in either mode — cuDF and rmm synchronize internally.
# device_us = between the region's CUDA events. events mode only.
# wall_us = peacock_host_us + cudf_host_us, the host side of the region.
# cuda_bytes = the bytes this region's category is charged for; the regressor. Equal to
#   out_bytes on the peacockdb source, the mapped call's bytes on the bare-cuDF one.
# in_rows/in_bytes = summed over ALL children, unlike the .cpu.txt golden, which
#   renders the first child's.
# hbm_bytes is NOT here: it comes from Nsight and joins on (query, node_seq).
# run: timing_mode=events
# run: build_profile=benchmarks opt-level=3
# run: allocator=rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
source	dataset	sf	query	label	node_seq	node_type	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us
peacockdb	tpch	40	q17	full_table-tp1-full	7	GpuScanExec	0	0	240012290	5820298034	5820298034	1	289536	289535	289537
peacockdb	tpch	40	q17	full_table-tp1-full	13	GpuProjectExec	1	17	1	9	9	5	34	42	39
peacockdb	tpch	40	q17	full_table-tp1-full	12	GpuAggregateExec	21630	348784	1	17	17	0	272	271	272
peacockdb	tpch	40	q17	full_table-tp1-full	11	GpuCoalesceBatchesExec	21630	348784	21630	348784	348784	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	10	GpuHashJoinExec	8242146	203776647	21630	348784	348784	1	2818	2786	2819
peacockdb	tpch	40	q17	full_table-tp1-full	6	GpuProjectExec	242146	9776647	242146	9776647	9776647	1	32	30	33
peacockdb	tpch	40	q17	full_table-tp1-full	5	GpuCoalesceBatchesExec	242146	9776647	242146	9776647	9776647	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	4	GpuHashJoinExec	240020371	9690561870	242146	9776647	9776647	2	35185	35184	35187
peacockdb	tpch	40	q17	full_table-tp1-full	2	GpuCoalesceBatchesExec	8081	65659	8081	65659	65659	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	1	GpuFilterExec	8000000	255601447	8081	65659	65659	2	1017	1016	1019
peacockdb	tpch	40	q17	full_table-tp1-full	0	GpuScanExec	0	0	8000000	255601447	255601447	2	42433	42427	42435
peacockdb	tpch	40	q17	full_table-tp1-full	3	GpuScanExec	0	0	240012290	9690496211	9690496211	1	479320	479319	479321
peacockdb	tpch	40	q17	full_table-tp1-full	9	GpuProjectExec	8000000	194000000	8000000	194000000	194000000	1	441	451	442
peacockdb	tpch	40	q17	full_table-tp1-full	8	GpuAggregateExec	240012290	5820298034	8000000	194000000	194000000	3	48674	48706	48677
peacockdb	tpch	40	q17	full_table-tp1-full	7	GpuScanExec	0	0	240012290	5820298034	5820298034	3	296529	296527	296532
peacockdb	tpch	40	q17	full_table-tp1-full	13	GpuProjectExec	1	17	1	9	9	5	32	41	37
peacockdb	tpch	40	q17	full_table-tp1-full	12	GpuAggregateExec	21630	348784	1	17	17	0	267	266	267
peacockdb	tpch	40	q17	full_table-tp1-full	11	GpuCoalesceBatchesExec	21630	348784	21630	348784	348784	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	10	GpuHashJoinExec	8242146	203776647	21630	348784	348784	1	2815	2782	2816
peacockdb	tpch	40	q17	full_table-tp1-full	6	GpuProjectExec	242146	9776647	242146	9776647	9776647	0	33	32	33
peacockdb	tpch	40	q17	full_table-tp1-full	5	GpuCoalesceBatchesExec	242146	9776647	242146	9776647	9776647	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	4	GpuHashJoinExec	240020371	9690561870	242146	9776647	9776647	1	35351	35349	35352
peacockdb	tpch	40	q17	full_table-tp1-full	2	GpuCoalesceBatchesExec	8081	65659	8081	65659	65659	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	1	GpuFilterExec	8000000	255601447	8081	65659	65659	2	1027	1025	1029
peacockdb	tpch	40	q17	full_table-tp1-full	0	GpuScanExec	0	0	8000000	255601447	255601447	3	42723	42717	42726
peacockdb	tpch	40	q17	full_table-tp1-full	3	GpuScanExec	0	0	240012290	9690496211	9690496211	1	480079	480078	480080
peacockdb	tpch	40	q17	full_table-tp1-full	9	GpuProjectExec	8000000	194000000	8000000	194000000	194000000	0	433	441	433
peacockdb	tpch	40	q17	full_table-tp1-full	8	GpuAggregateExec	240012290	5820298034	8000000	194000000	194000000	2	48667	48699	48669
peacockdb	tpch	40	q17	full_table-tp1-full	7	GpuScanExec	0	0	240012290	5820298034	5820298034	1	291947	291946	291948
peacockdb	tpch	40	q17	full_table-tp1-full	13	GpuProjectExec	1	17	1	9	9	5	32	41	37
peacockdb	tpch	40	q17	full_table-tp1-full	12	GpuAggregateExec	21630	348784	1	17	17	0	264	263	264
peacockdb	tpch	40	q17	full_table-tp1-full	11	GpuCoalesceBatchesExec	21630	348784	21630	348784	348784	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	10	GpuHashJoinExec	8242146	203776647	21630	348784	348784	1	2818	2784	2819
peacockdb	tpch	40	q17	full_table-tp1-full	6	GpuProjectExec	242146	9776647	242146	9776647	9776647	0	38	37	38
peacockdb	tpch	40	q17	full_table-tp1-full	5	GpuCoalesceBatchesExec	242146	9776647	242146	9776647	9776647	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	4	GpuHashJoinExec	240020371	9690561870	242146	9776647	9776647	1	35305	35303	35306
peacockdb	tpch	40	q17	full_table-tp1-full	2	GpuCoalesceBatchesExec	8081	65659	8081	65659	65659	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	1	GpuFilterExec	8000000	255601447	8081	65659	65659	2	1008	1007	1010
peacockdb	tpch	40	q17	full_table-tp1-full	0	GpuScanExec	0	0	8000000	255601447	255601447	2	42517	42512	42519
peacockdb	tpch	40	q17	full_table-tp1-full	3	GpuScanExec	0	0	240012290	9690496211	9690496211	1	478114	478112	478115
peacockdb	tpch	40	q17	full_table-tp1-full	9	GpuProjectExec	8000000	194000000	8000000	194000000	194000000	1	436	446	437
peacockdb	tpch	40	q17	full_table-tp1-full	8	GpuAggregateExec	240012290	5820298034	8000000	194000000	194000000	3	48654	48685	48657
peacockdb	tpch	40	q17	full_table-tp1-full	7	GpuScanExec	0	0	240012290	5820298034	5820298034	2	292229	292228	292231
peacockdb	tpch	40	q17	full_table-tp1-full	13	GpuProjectExec	1	17	1	9	9	5	33	42	38
peacockdb	tpch	40	q17	full_table-tp1-full	12	GpuAggregateExec	21630	348784	1	17	17	0	265	263	265
peacockdb	tpch	40	q17	full_table-tp1-full	11	GpuCoalesceBatchesExec	21630	348784	21630	348784	348784	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	10	GpuHashJoinExec	8242146	203776647	21630	348784	348784	1	2810	2777	2811
peacockdb	tpch	40	q17	full_table-tp1-full	6	GpuProjectExec	242146	9776647	242146	9776647	9776647	1	38	38	39
peacockdb	tpch	40	q17	full_table-tp1-full	5	GpuCoalesceBatchesExec	242146	9776647	242146	9776647	9776647	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	4	GpuHashJoinExec	240020371	9690561870	242146	9776647	9776647	2	35303	35302	35305
peacockdb	tpch	40	q17	full_table-tp1-full	2	GpuCoalesceBatchesExec	8081	65659	8081	65659	65659	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	1	GpuFilterExec	8000000	255601447	8081	65659	65659	2	1006	1005	1008
peacockdb	tpch	40	q17	full_table-tp1-full	0	GpuScanExec	0	0	8000000	255601447	255601447	2	42541	42536	42543
peacockdb	tpch	40	q17	full_table-tp1-full	3	GpuScanExec	0	0	240012290	9690496211	9690496211	1	480499	480497	480500
peacockdb	tpch	40	q17	full_table-tp1-full	9	GpuProjectExec	8000000	194000000	8000000	194000000	194000000	1	439	448	440
peacockdb	tpch	40	q17	full_table-tp1-full	8	GpuAggregateExec	240012290	5820298034	8000000	194000000	194000000	4	48667	48699	48671
peacockdb	tpch	40	q17	full_table-tp1-full	7	GpuScanExec	0	0	240012290	5820298034	5820298034	2	292021	292019	292023
peacockdb	tpch	40	q17	full_table-tp1-full	13	GpuProjectExec	1	17	1	9	9	5	34	42	39
peacockdb	tpch	40	q17	full_table-tp1-full	12	GpuAggregateExec	21630	348784	1	17	17	0	265	264	265
peacockdb	tpch	40	q17	full_table-tp1-full	11	GpuCoalesceBatchesExec	21630	348784	21630	348784	348784	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	10	GpuHashJoinExec	8242146	203776647	21630	348784	348784	1	2831	2796	2832
peacockdb	tpch	40	q17	full_table-tp1-full	6	GpuProjectExec	242146	9776647	242146	9776647	9776647	1	33	32	34
peacockdb	tpch	40	q17	full_table-tp1-full	5	GpuCoalesceBatchesExec	242146	9776647	242146	9776647	9776647	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	4	GpuHashJoinExec	240020371	9690561870	242146	9776647	9776647	2	35334	35333	35336
peacockdb	tpch	40	q17	full_table-tp1-full	2	GpuCoalesceBatchesExec	8081	65659	8081	65659	65659	0	0	0	0
peacockdb	tpch	40	q17	full_table-tp1-full	1	GpuFilterExec	8000000	255601447	8081	65659	65659	2	1009	1008	1011
peacockdb	tpch	40	q17	full_table-tp1-full	0	GpuScanExec	0	0	8000000	255601447	255601447	2	42650	42645	42652
peacockdb	tpch	40	q17	full_table-tp1-full	3	GpuScanExec	0	0	240012290	9690496211	9690496211	2	478884	478883	478886
peacockdb	tpch	40	q17	full_table-tp1-full	9	GpuProjectExec	8000000	194000000	8000000	194000000	194000000	1	437	449	438
peacockdb	tpch	40	q17	full_table-tp1-full	8	GpuAggregateExec	240012290	5820298034	8000000	194000000	194000000	3	48690	48720	48693
peacockdb	tpch	40	q17	full_table-tp1-full	7	GpuScanExec	0	0	240012290	5820298034	5820298034	3	294234	294232	294237
peacockdb	tpch	40	q18	full_table-tp1-full	14	GpuSortExec	2582	193010	100	7482	7482	1	581	580	582
peacockdb	tpch	40	q18	full_table-tp1-full	13	GpuAggregateExec	18074	1351040	2582	193010	193010	4	2764	2762	2768
peacockdb	tpch	40	q18	full_table-tp1-full	12	GpuCoalesceBatchesExec	18074	1351040	18074	1351040	1351040	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	11	GpuHashJoinExec	240014872	17940939665	18074	1351040	1351040	1	15549	15548	15550
peacockdb	tpch	40	q18	full_table-tp1-full	3	GpuCoalesceBatchesExec	2582	20979	2582	20979	20979	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	2	GpuFilterExec	60000000	1455000000	2582	20979	20979	1	1533	1252	1534
peacockdb	tpch	40	q18	full_table-tp1-full	1	GpuAggregateExec	240012290	5820298034	60000000	1455000000	1455000000	2	40863	41149	40865
peacockdb	tpch	40	q18	full_table-tp1-full	0	GpuScanExec	0	0	240012290	5820298034	5820298034	2	289782	289777	289784
peacockdb	tpch	40	q18	full_table-tp1-full	10	GpuCoalesceBatchesExec	240012290	17940918686	240012290	17940918686	17940918686	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	9	GpuHashJoinExec	300012290	9337798038	240012290	17940918686	17940918686	2	150612	157061	150614
peacockdb	tpch	40	q18	full_table-tp1-full	7	GpuCoalesceBatchesExec	60000000	3517500004	60000000	3517500004	3517500004	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	6	GpuHashJoinExec	66000000	2371500004	60000000	3517500004	3517500004	2	34410	35431	34412
peacockdb	tpch	40	q18	full_table-tp1-full	4	GpuScanExec	0	0	6000000	181500004	181500004	2	62129	62127	62131
peacockdb	tpch	40	q18	full_table-tp1-full	5	GpuScanExec	0	0	60000000	2190000000	2190000000	2	103762	103761	103764
peacockdb	tpch	40	q18	full_table-tp1-full	8	GpuScanExec	0	0	240012290	5820298034	5820298034	1	291914	291912	291915
peacockdb	tpch	40	q18	full_table-tp1-full	14	GpuSortExec	2582	193010	100	7482	7482	2	585	584	587
peacockdb	tpch	40	q18	full_table-tp1-full	13	GpuAggregateExec	18074	1351040	2582	193010	193010	4	2781	2780	2785
peacockdb	tpch	40	q18	full_table-tp1-full	12	GpuCoalesceBatchesExec	18074	1351040	18074	1351040	1351040	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	11	GpuHashJoinExec	240014872	17940939665	18074	1351040	1351040	1	15561	15559	15562
peacockdb	tpch	40	q18	full_table-tp1-full	3	GpuCoalesceBatchesExec	2582	20979	2582	20979	20979	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	2	GpuFilterExec	60000000	1455000000	2582	20979	20979	1	1532	1248	1533
peacockdb	tpch	40	q18	full_table-tp1-full	1	GpuAggregateExec	240012290	5820298034	60000000	1455000000	1455000000	4	40875	41163	40879
peacockdb	tpch	40	q18	full_table-tp1-full	0	GpuScanExec	0	0	240012290	5820298034	5820298034	2	292768	292763	292770
peacockdb	tpch	40	q18	full_table-tp1-full	10	GpuCoalesceBatchesExec	240012290	17940918686	240012290	17940918686	17940918686	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	9	GpuHashJoinExec	300012290	9337798038	240012290	17940918686	17940918686	3	150602	157050	150605
peacockdb	tpch	40	q18	full_table-tp1-full	7	GpuCoalesceBatchesExec	60000000	3517500004	60000000	3517500004	3517500004	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	6	GpuHashJoinExec	66000000	2371500004	60000000	3517500004	3517500004	2	34411	35430	34413
peacockdb	tpch	40	q18	full_table-tp1-full	4	GpuScanExec	0	0	6000000	181500004	181500004	2	62306	62305	62308
peacockdb	tpch	40	q18	full_table-tp1-full	5	GpuScanExec	0	0	60000000	2190000000	2190000000	2	103924	103923	103926
peacockdb	tpch	40	q18	full_table-tp1-full	8	GpuScanExec	0	0	240012290	5820298034	5820298034	1	292670	292669	292671
peacockdb	tpch	40	q18	full_table-tp1-full	14	GpuSortExec	2582	193010	100	7482	7482	1	578	577	579
peacockdb	tpch	40	q18	full_table-tp1-full	13	GpuAggregateExec	18074	1351040	2582	193010	193010	3	2765	2764	2768
peacockdb	tpch	40	q18	full_table-tp1-full	12	GpuCoalesceBatchesExec	18074	1351040	18074	1351040	1351040	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	11	GpuHashJoinExec	240014872	17940939665	18074	1351040	1351040	1	15566	15565	15567
peacockdb	tpch	40	q18	full_table-tp1-full	3	GpuCoalesceBatchesExec	2582	20979	2582	20979	20979	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	2	GpuFilterExec	60000000	1455000000	2582	20979	20979	1	1533	1250	1534
peacockdb	tpch	40	q18	full_table-tp1-full	1	GpuAggregateExec	240012290	5820298034	60000000	1455000000	1455000000	3	40880	41168	40883
peacockdb	tpch	40	q18	full_table-tp1-full	0	GpuScanExec	0	0	240012290	5820298034	5820298034	3	292270	292265	292273
peacockdb	tpch	40	q18	full_table-tp1-full	10	GpuCoalesceBatchesExec	240012290	17940918686	240012290	17940918686	17940918686	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	9	GpuHashJoinExec	300012290	9337798038	240012290	17940918686	17940918686	2	150583	157037	150585
peacockdb	tpch	40	q18	full_table-tp1-full	7	GpuCoalesceBatchesExec	60000000	3517500004	60000000	3517500004	3517500004	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	6	GpuHashJoinExec	66000000	2371500004	60000000	3517500004	3517500004	4	34403	35427	34407
peacockdb	tpch	40	q18	full_table-tp1-full	4	GpuScanExec	0	0	6000000	181500004	181500004	2	62230	62229	62232
peacockdb	tpch	40	q18	full_table-tp1-full	5	GpuScanExec	0	0	60000000	2190000000	2190000000	2	103535	103533	103537
peacockdb	tpch	40	q18	full_table-tp1-full	8	GpuScanExec	0	0	240012290	5820298034	5820298034	2	289971	289970	289973
peacockdb	tpch	40	q18	full_table-tp1-full	14	GpuSortExec	2582	193010	100	7482	7482	2	578	577	580
peacockdb	tpch	40	q18	full_table-tp1-full	13	GpuAggregateExec	18074	1351040	2582	193010	193010	3	2747	2745	2750
peacockdb	tpch	40	q18	full_table-tp1-full	12	GpuCoalesceBatchesExec	18074	1351040	18074	1351040	1351040	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	11	GpuHashJoinExec	240014872	17940939665	18074	1351040	1351040	1	15551	15550	15552
peacockdb	tpch	40	q18	full_table-tp1-full	3	GpuCoalesceBatchesExec	2582	20979	2582	20979	20979	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	2	GpuFilterExec	60000000	1455000000	2582	20979	20979	1	1541	1258	1542
peacockdb	tpch	40	q18	full_table-tp1-full	1	GpuAggregateExec	240012290	5820298034	60000000	1455000000	1455000000	2	40851	41139	40853
peacockdb	tpch	40	q18	full_table-tp1-full	0	GpuScanExec	0	0	240012290	5820298034	5820298034	2	289669	289665	289671
peacockdb	tpch	40	q18	full_table-tp1-full	10	GpuCoalesceBatchesExec	240012290	17940918686	240012290	17940918686	17940918686	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	9	GpuHashJoinExec	300012290	9337798038	240012290	17940918686	17940918686	2	150574	157020	150576
peacockdb	tpch	40	q18	full_table-tp1-full	7	GpuCoalesceBatchesExec	60000000	3517500004	60000000	3517500004	3517500004	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	6	GpuHashJoinExec	66000000	2371500004	60000000	3517500004	3517500004	2	34416	35435	34418
peacockdb	tpch	40	q18	full_table-tp1-full	4	GpuScanExec	0	0	6000000	181500004	181500004	1	62164	62163	62165
peacockdb	tpch	40	q18	full_table-tp1-full	5	GpuScanExec	0	0	60000000	2190000000	2190000000	2	103142	103141	103144
peacockdb	tpch	40	q18	full_table-tp1-full	8	GpuScanExec	0	0	240012290	5820298034	5820298034	2	288829	288828	288831
peacockdb	tpch	40	q18	full_table-tp1-full	14	GpuSortExec	2582	193010	100	7482	7482	1	581	580	582
peacockdb	tpch	40	q18	full_table-tp1-full	13	GpuAggregateExec	18074	1351040	2582	193010	193010	3	2755	2754	2758
peacockdb	tpch	40	q18	full_table-tp1-full	12	GpuCoalesceBatchesExec	18074	1351040	18074	1351040	1351040	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	11	GpuHashJoinExec	240014872	17940939665	18074	1351040	1351040	1	15551	15550	15552
peacockdb	tpch	40	q18	full_table-tp1-full	3	GpuCoalesceBatchesExec	2582	20979	2582	20979	20979	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	2	GpuFilterExec	60000000	1455000000	2582	20979	20979	1	1527	1251	1528
peacockdb	tpch	40	q18	full_table-tp1-full	1	GpuAggregateExec	240012290	5820298034	60000000	1455000000	1455000000	2	40832	41119	40834
peacockdb	tpch	40	q18	full_table-tp1-full	0	GpuScanExec	0	0	240012290	5820298034	5820298034	2	290305	290300	290307
peacockdb	tpch	40	q18	full_table-tp1-full	10	GpuCoalesceBatchesExec	240012290	17940918686	240012290	17940918686	17940918686	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	9	GpuHashJoinExec	300012290	9337798038	240012290	17940918686	17940918686	3	150575	157027	150578
peacockdb	tpch	40	q18	full_table-tp1-full	7	GpuCoalesceBatchesExec	60000000	3517500004	60000000	3517500004	3517500004	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	6	GpuHashJoinExec	66000000	2371500004	60000000	3517500004	3517500004	2	34406	35427	34408
peacockdb	tpch	40	q18	full_table-tp1-full	4	GpuScanExec	0	0	6000000	181500004	181500004	2	62110	62109	62112
peacockdb	tpch	40	q18	full_table-tp1-full	5	GpuScanExec	0	0	60000000	2190000000	2190000000	2	103483	103482	103485
peacockdb	tpch	40	q18	full_table-tp1-full	8	GpuScanExec	0	0	240012290	5820298034	5820298034	2	290988	290987	290990
peacockdb	tpch	40	q18	full_table-tp1-full	14	GpuSortExec	2582	193010	100	7482	7482	1	583	583	584
peacockdb	tpch	40	q18	full_table-tp1-full	13	GpuAggregateExec	18074	1351040	2582	193010	193010	3	2770	2769	2773
peacockdb	tpch	40	q18	full_table-tp1-full	12	GpuCoalesceBatchesExec	18074	1351040	18074	1351040	1351040	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	11	GpuHashJoinExec	240014872	17940939665	18074	1351040	1351040	1	15577	15575	15578
peacockdb	tpch	40	q18	full_table-tp1-full	3	GpuCoalesceBatchesExec	2582	20979	2582	20979	20979	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	2	GpuFilterExec	60000000	1455000000	2582	20979	20979	1	1535	1250	1536
peacockdb	tpch	40	q18	full_table-tp1-full	1	GpuAggregateExec	240012290	5820298034	60000000	1455000000	1455000000	2	40886	41174	40888
peacockdb	tpch	40	q18	full_table-tp1-full	0	GpuScanExec	0	0	240012290	5820298034	5820298034	2	289341	289336	289343
peacockdb	tpch	40	q18	full_table-tp1-full	10	GpuCoalesceBatchesExec	240012290	17940918686	240012290	17940918686	17940918686	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	9	GpuHashJoinExec	300012290	9337798038	240012290	17940918686	17940918686	2	150538	156987	150540
peacockdb	tpch	40	q18	full_table-tp1-full	7	GpuCoalesceBatchesExec	60000000	3517500004	60000000	3517500004	3517500004	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	6	GpuHashJoinExec	66000000	2371500004	60000000	3517500004	3517500004	2	34399	35420	34401
peacockdb	tpch	40	q18	full_table-tp1-full	4	GpuScanExec	0	0	6000000	181500004	181500004	2	62152	62150	62154
peacockdb	tpch	40	q18	full_table-tp1-full	5	GpuScanExec	0	0	60000000	2190000000	2190000000	2	104393	104391	104395
peacockdb	tpch	40	q18	full_table-tp1-full	8	GpuScanExec	0	0	240012290	5820298034	5820298034	1	288886	288884	288887
peacockdb	tpch	40	q18	full_table-tp1-full	14	GpuSortExec	2582	193010	100	7482	7482	2	575	574	577
peacockdb	tpch	40	q18	full_table-tp1-full	13	GpuAggregateExec	18074	1351040	2582	193010	193010	3	2766	2765	2769
peacockdb	tpch	40	q18	full_table-tp1-full	12	GpuCoalesceBatchesExec	18074	1351040	18074	1351040	1351040	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	11	GpuHashJoinExec	240014872	17940939665	18074	1351040	1351040	1	15548	15547	15549
peacockdb	tpch	40	q18	full_table-tp1-full	3	GpuCoalesceBatchesExec	2582	20979	2582	20979	20979	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	2	GpuFilterExec	60000000	1455000000	2582	20979	20979	1	1527	1248	1528
peacockdb	tpch	40	q18	full_table-tp1-full	1	GpuAggregateExec	240012290	5820298034	60000000	1455000000	1455000000	2	40790	41078	40792
peacockdb	tpch	40	q18	full_table-tp1-full	0	GpuScanExec	0	0	240012290	5820298034	5820298034	2	287707	287702	287709
peacockdb	tpch	40	q18	full_table-tp1-full	10	GpuCoalesceBatchesExec	240012290	17940918686	240012290	17940918686	17940918686	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	9	GpuHashJoinExec	300012290	9337798038	240012290	17940918686	17940918686	2	150571	157023	150573
peacockdb	tpch	40	q18	full_table-tp1-full	7	GpuCoalesceBatchesExec	60000000	3517500004	60000000	3517500004	3517500004	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	6	GpuHashJoinExec	66000000	2371500004	60000000	3517500004	3517500004	2	34386	35408	34388
peacockdb	tpch	40	q18	full_table-tp1-full	4	GpuScanExec	0	0	6000000	181500004	181500004	1	62136	62135	62137
peacockdb	tpch	40	q18	full_table-tp1-full	5	GpuScanExec	0	0	60000000	2190000000	2190000000	2	103538	103537	103540
peacockdb	tpch	40	q18	full_table-tp1-full	8	GpuScanExec	0	0	240012290	5820298034	5820298034	1	289384	289383	289385
peacockdb	tpch	40	q18	full_table-tp1-full	14	GpuSortExec	2582	193010	100	7482	7482	1	617	616	618
peacockdb	tpch	40	q18	full_table-tp1-full	13	GpuAggregateExec	18074	1351040	2582	193010	193010	3	2764	2763	2767
peacockdb	tpch	40	q18	full_table-tp1-full	12	GpuCoalesceBatchesExec	18074	1351040	18074	1351040	1351040	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	11	GpuHashJoinExec	240014872	17940939665	18074	1351040	1351040	1	15556	15555	15557
peacockdb	tpch	40	q18	full_table-tp1-full	3	GpuCoalesceBatchesExec	2582	20979	2582	20979	20979	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	2	GpuFilterExec	60000000	1455000000	2582	20979	20979	1	1532	1252	1533
peacockdb	tpch	40	q18	full_table-tp1-full	1	GpuAggregateExec	240012290	5820298034	60000000	1455000000	1455000000	3	40874	41161	40877
peacockdb	tpch	40	q18	full_table-tp1-full	0	GpuScanExec	0	0	240012290	5820298034	5820298034	2	287979	287974	287981
peacockdb	tpch	40	q18	full_table-tp1-full	10	GpuCoalesceBatchesExec	240012290	17940918686	240012290	17940918686	17940918686	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	9	GpuHashJoinExec	300012290	9337798038	240012290	17940918686	17940918686	3	150539	156989	150542
peacockdb	tpch	40	q18	full_table-tp1-full	7	GpuCoalesceBatchesExec	60000000	3517500004	60000000	3517500004	3517500004	0	0	0	0
peacockdb	tpch	40	q18	full_table-tp1-full	6	GpuHashJoinExec	66000000	2371500004	60000000	3517500004	3517500004	2	34397	35416	34399
peacockdb	tpch	40	q18	full_table-tp1-full	4	GpuScanExec	0	0	6000000	181500004	181500004	2	62097	62096	62099
peacockdb	tpch	40	q18	full_table-tp1-full	5	GpuScanExec	0	0	60000000	2190000000	2190000000	2	103399	103397	103401
peacockdb	tpch	40	q18	full_table-tp1-full	8	GpuScanExec	0	0	240012290	5820298034	5820298034	2	290714	290713	290716
peacockdb	tpch	40	q18	full_table-tp1-full	14	GpuSortExec	2582	193010	100	7482	7482	1	588	587	589
peacockdb	tpch	40	q18	full_table-tp1-full	13	GpuAggregateExec	18074	1351040	2582	193010	193010	3	2775	2774	2778
